,id,long,lat,order,hole,piece,group,objectid,shape_area,shape_len,value,medianincome
154,60601,-87.61762732,41.88438213,154,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
155,60601,-87.61835415,41.88440504,155,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
156,60601,-87.61897757,41.88442473,156,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
157,60601,-87.62064108,41.88441942,157,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
158,60601,-87.62066591,41.88441928,158,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
159,60601,-87.62129103,41.88441498,159,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
160,60601,-87.62134736,41.88441126,160,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
161,60601,-87.62147195,41.88440298,161,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
162,60601,-87.62150543,41.88440075,162,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
163,60601,-87.62186697,41.88440038,163,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
164,60601,-87.62213451,41.88440003,164,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
165,60601,-87.62230068,41.88439983,165,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
166,60601,-87.62238331,41.88439971,166,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
167,60601,-87.62264141,41.88439938,167,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
168,60601,-87.62287533,41.88440295,168,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
169,60601,-87.62316688,41.88441287,169,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
170,60601,-87.62345756,41.88442425,170,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
171,60601,-87.6236302,41.88443121,171,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
172,60601,-87.6236506,41.88443214,172,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
173,60601,-87.62383384,41.88443977,173,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
174,60601,-87.62389988,41.88443911,174,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
175,60601,-87.62412524,41.88443691,175,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
176,60601,-87.62445169,41.88447144,176,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
177,60601,-87.62474862,41.88450286,177,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
178,60601,-87.62498012,41.88450025,178,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
